date,description_ja,dupe_number,day_order
2021-12-12,「スマホなしで待ち合わせ」完結編‼連絡を一切取らずにお題だけで全員集合を目指す‼「〇〇そばといえば？」「〇〇会場といえば？」今回も難題が襲いかかる‼渋谷周辺に集まったメンバー…それぞれが行き先を予測して動くも裏目に!?今回も問題児の田中がかき乱す…前代未聞のチョイスでメンバーブチギレ⁉タイムリミットが迫る中、あの男のまさかの行動に松本愕然!?果たして５人の気持ちを合わせて全員集合することはできるのか⁉,1,2021-12-12-1
2021-12-19,「行った事ない街でベスト3聞きましょう！」が2年ぶりに復活‼くじ引きで決めた縁もゆかりもない場所で地元の人に聞いたおすすめスポットに行きベスト3を決める‼今回の行き先は電車の本数も人通りも少ない無人駅!?地元民に聞き込みしようとするもなぜか逃げられる⁉㊙アトラクションでまさかのアクシデント連発⁉移動の車内が険悪ムードに⁉聞き込みのために走る遠藤にマブダチ誕生？老舗旅館で出会った郷土料理が美味すぎる⁉︎,1,2021-12-19-1
2021-12-26,今年放送した様々な企画の中から元ダウンタウンマネージャー藤原が面白ベスト１０を選出！気になる藤原のオープニングアクトは流行語大賞ノミネートのあの人⁉菅田将暉がくっきー！の海女さん教室に参加！松本がアリウープに挑戦しまさかの人物登場!?方正の顔の変化に浜田は気づくのか？どっきり検証！衝撃の演技が連発！遠藤VS陣内による大根役者対決！地獄のゲームで出場者全滅⁉ザコシコンテスト…果たして１位に輝くのは⁉,1,2021-12-26-1
2022-01-09,大好評ガキ使オリジナルジジ抜き！恐怖のお題が描かれたカードを揃えて手札を減らせ！最後まで残った者はカードに描かれたお題を全力で披露しなければならない！往年の名曲をアカペラガチ熱唱！長期戦の末にあの男が全力パフォーマンス⁉何の変哲もない日用品を古舘伊知郎風に実況！焦りすぎてなぜかあの人が憑依⁉親担当のあの男がまさかのミス連発でペナルティ発生⁉︎進行不能でパニックに⁉ラストは再び地獄のお仕置きが⁉︎,1,2022-01-09-1
2022-01-16,おいでやす小田24時間ロングインタビュー！ブレイクタレントの仲間入りを果たした小田が超過酷企画に挑戦！序盤から怒涛の質問攻めで本性が明らかに！幼少期に見ていた謎の夢とは⁉気分転換のために都内の名所を巡るも…まさかの移動手段に不満爆発⁉中学時代から始めたバスケの実力を披露⁉高校時代のエピソードに松本ドン引き…止まらない質問に絶叫でキレまくる⁉果たして24時間終えることができるのか⁉小田の深淵に迫る！,1,2022-01-16-1
2022-01-23,実録！おいでやす小田24時間ロングインタビュー完結編！引退間際だった小田を繋ぎ止めたのはあのコンビ‼怒涛の質問で徐々に疲労が見え始める小田…相性の悪いインタビュアーに絶叫し続行不可能に⁉突然の奇行にメンバー爆笑‼信頼する後輩の登場で体力回復⁉ガキメンバーについての質問に熱く答えるも急変⁉泥酔しインタビュアーに悪態を突きまくる⁉深夜も止まらない質問に精神が崩壊⁉果たして無事終えることができるのか!?,1,2022-01-23-1
2022-01-30,キングオブコント王者の空気階段・鈴木もぐらが七変化に挑戦！序盤から世界観全開のモノマネで攻めるもハプニング発生⁉もぐら真骨頂キャラでメンバーにまさかの被害が⁉気迫のこもった演技で感動の超大作を披露…しかし浜田ブチギレ⁉怒号飛び交うケンカでまさかの展開に松本爆笑⁉体を張ったネタで畳み掛けるもメンバー唖然⁉ラストは予想外の㊙️が登場…予測不能の大暴れに罰金連発‼果たして上位にランクインできるのか⁉,1,2022-01-30-1
2022-02-06,ブレイク芸人の登竜門「山-1GP」今年も開催！方正のオープニングアクトは一世を風靡したあのドラマ⁉まさかのあの人が再び？関西実力派若手がテンポ抜群のリズムネタを披露！謎のベテランの歌ネタが癖になる⁉男女コンビが過激ネタ披露でメンバー唖然！クセになる小道具ネタが遠藤に大ハマリ⁉摩訶不思議なキュート漫談…世界観全開のピン芸人が㊙特技披露でメンバー爆笑⁉まだ見ぬ新星が続々登場！果たして優勝するのは誰なのか!?,1,2022-02-06-1
2022-02-13,山-1GP後半戦‼ブレイク芸人の登竜門！今週も個性豊かな芸人が続々登場‼劇場期待のトリオが演技力抜群のコント‼若手の間に流れるダウンタウンの噂とは？現役女子高生芸人の全力ネタに方正爆笑⁉あの人の再来と大絶賛⁉ツインギターのコンビがクセになるメロディを奏でる‼ツッコミどころ満載のクールなピン芸⁉謎の女性コンビが大暴れで田中困惑⁉芸歴22年のいぶし銀コンビがおバカ全開の小道具ネタに爆笑⁉果たして優勝は誰だ⁉,1,2022-02-13-1
2022-02-20,遠藤VS陣内！真の大根役者頂上決戦第3弾！今回のテーマは陣内が自信を持つ恋愛ドラマ！2人が同じシーンを撮影しメンバーが採点！圧倒的な大根役者ぶりで2連覇中の陣内は汚名返上できるのか？クサすぎる芝居を披露してきた遠藤にまさかのあの人から感想が⁉陣内は序盤から不自然な演技多発…衝撃のアドリブに松本爆笑⁉ラストは衝撃のキラーフレーズ連発で一同唖然…果たして、キングオブ大根役者の称号を手にするのはどっちだ⁉,1,2022-02-20-1
2022-02-27,ガキの使い部活シリーズ‼今回挑戦するのは「ぬるぬる部」‼ローションプールで仰向けになり、手足を使わずに様々な競技で対決‼ぬるぬるが得意なよしもとドリームチームとガキメンバーがガチ対決‼初戦から浜田の衝撃プレーにメンバー激昂⁉松本が驚異のポテンシャルを発揮⁉ぬるぬるの世界記録に挑戦‼あの男が競技を攻略する必殺技を生み出す⁉疑惑の判定に不満連発⁉反則プレーに浜田が鉄槌を下す⁉果たして勝利するのは⁉,1,2022-02-27-1
2022-03-06,ガキの使い部活シリーズ「ぬるぬる部」完結編‼ガキチームと吉本ドリームチームがローションプールで仰向けになりガチ対決‼松本の活躍でリード中のガキチームは逃げ切れるか⁉激ムズの競技に両チーム大苦戦…反則連発で大荒れに‼庄司が驚異の粘りを発揮⁉満身創痍の浜田が奇跡を起こす⁉最終競技はチーム全員で挑戦‼ガキチームの反則疑惑に津田が激怒⁉勝敗をわける大事な場面であの男が痛恨のミス⁉死闘を制するのはどっちだ⁉,1,2022-03-06-1
2022-03-13,テレビ業界往年のヒット企画！ドミノ倒し1万個に挑戦‼自分の担当ブロックは全て一人で並べきらなければならない！階段、CDケース、巨大ドミノなど様々な仕掛けが登場‼黙々とドミノを並べる中、遠藤の並べ方にクレームが⁉徐々に疲労が見え始め、松本の雑談に浜田のイライラが募っていく…小さなミス連発で険悪なムードに⁉つかの間の休憩で浜田に異変が⁉限界を超えて、力を振り絞る一同…感動のフィナーレを迎えられるのか!?,1,2022-03-13-1
2022-03-20,名物企画「きき」シリーズが2年半ぶりに復活‼今回のお題は「ミルクティー」‼様々な茶葉や牛乳を使用した12種類のミルクティーが登場‼香りの強さや甘みなど微妙な違いを見抜いていく‼序盤から絶好調のあの男がまさかのミス⁉あの男は紅茶とミルクのバランスを入念に吟味するが…正解目前で理論が崩壊⁉怒涛の絞り込みの末、ベテランの勘が冴え渡る⁉ききシリーズ過去最大の波乱が巻き起こる⁉︎果たして、正解者は現れるのか!?,1,2022-03-20-1
2022-03-27,なりきることに命をかけたコンテストシリーズ傑作選‼どれだけええ子な行動やコメントができるかを競う「ええ子コンテスト」！ええ子を意識しすぎて方正が絶不調⁉リアルな8歳の子どもになりきる「8歳コンテスト」‼フジモンと河本が8歳すぎる喧嘩⁉︎特別ルールで地獄絵図に⁉ハリウッドザコシショウになりきる「ザコシコンテスト」‼誇張しすぎたモノマネ対決でなぜかあの芸人が憑依⁉松本の執拗な追い込みで全員が酸欠寸前に⁉,1,2022-03-27-1
