cctid,showcode,show,date,segment,episode,description_ja,name_ja,metadata,showid,detective,location,requester,order,topic.jp,topic.en,topic.en_d,subbed.status,episode.date,episode.year,episode.number,episode.host,subbed.subfile,topic.jp_n,topic.en_n,topic.en_f,segmentid
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""工藤夕貴, ""探偵"":""間寛平, ""位置"":""""}",,間寛平,,20,#3,視聴率調査ｉｎ大阪狭山,Audience rate survey IN Osaka Sayama,,False,2019-02-15,2019.0,6.0,工藤夕貴,,視聴率調査in大阪狭山市（間寛平）,Audience Rate Survey IN Osaka Sayama City (Horizontal),,2019-02-15 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""高橋ユウ, ""探偵"":""真栄田賢, ""位置"":""""}",,真栄田賢,,,#1,７４歳、人生最後のボクシング,"74 years old, life last boxing",,False,2019-02-22,2019.0,7.0,高橋ユウ,,74歳ボクサーの試合相手を探して（真栄田賢）,Looking for a 74-year-old boxer match (Masarita Ken),,2019-02-22 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""高橋ユウ, ""探偵"":""橋本直, ""位置"":""""}",,橋本直,,,#2,シャリが食べられない息子,Son who can not eat Shari,,False,2019-02-22,2019.0,7.0,高橋ユウ,,寿司飯が苦手なのを克服したい小学生（橋本直）,A small student who wants to overcome sushi rice is not good,,2019-02-22 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""高橋ユウ, ""探偵"":""田村裕, ""位置"":""""}",,田村裕,,,#3,会いたいけど会えない…１００歳のおばあちゃん,"I want to meet, but I can't see ... 100 years old grandma",,False,2019-02-22,2019.0,7.0,高橋ユウ,,100歳祖母の誕生日に有名芸能人に逢わせたい（田村裕）,I want to get famous entertainers on my birthday of 100 years old grandmother (Yu Tamura),,2019-02-22 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""松岡茉優, ""探偵"":""橋本直, ""位置"":""""}",,橋本直,,,#1,初恋とフォークダンス,First love and folk dance,,False,2019-03-01,2019.0,8.0,松岡茉優,,旋律だけは完璧に覚えているフォークダンスを初恋の人と踊りたい（橋本直）,I want to dance with the first love of the folk dance that remembers perfectly (Naohashi book),,2019-03-01 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""松岡茉優, ""探偵"":""真栄田賢, ""位置"":""""}",,真栄田賢,,,#2,愛犬の死を娘に伝えたい,I want to tell my daughter to my daughter,,False,2019-03-01,2019.0,8.0,松岡茉優,,留学から帰国する娘に愛犬の死を伝えるのを手伝って（真栄田賢）,Help the daughter who returned from study abroad to tell the death of my dog ​​(Maeda Ken),,2019-03-01 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""松岡茉優, ""探偵"":""竹山隆範, ""位置"":""""}",,竹山隆範,,,#3,日本人は苦手！？妻に贈るベトナム料理,Japanese people are not good! ? Vietnamese cuisine to give to my wife,,False,2019-03-01,2019.0,8.0,松岡茉優,,孵化直前卵を使ったベトナム料理を日本人の妻に食べて欲しい（竹山隆範）,I want you to eat Vietnamese dishes for Japanese wife (Takanama Takayama),,2019-03-01 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""加藤明子アナウンサー, ""探偵"":""石田靖, ""位置"":""""}",,石田靖,,,#1,難しすぎる！？ミニミニけん玉,too hard! ? Mini mini Kenball,,False,2019-03-08,2019.0,9.0,加藤明子アナウンサー,,土産物のゴム製ミニミニケン玉を実際に載せてみたい（石田靖）,I would like to actually put a souvenir's rubber mini mininiken ball (Ishida Yoshio),,2019-03-08 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""加藤明子アナウンサー, ""探偵"":""田村裕, ""位置"":""""}",,田村裕,,,#2,３０年前の釣り堀の女の子,30 years ago fishing moat girl,,False,2019-03-08,2019.0,9.0,加藤明子アナウンサー,,30年前に釣り堀でよく一緒に居た少女を探して（田村裕）,Find a girl who was well with a fishing moat 30 years ago (Yuzumura Yu),,2019-03-08 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""加藤明子アナウンサー, ""探偵"":""澤部佑, ""位置"":""""}",,澤部佑,,,#3,大好きな伯母ぴろの夫に聞きたいこと,What I want to ask my favorite husband,,False,2019-03-08,2019.0,9.0,加藤明子アナウンサー,,大好きな叔母の結婚相手が良い人なのかどうか確かめたい（澤部佑）,I want to see if my favorite aunt's marriage partner is a good person (Sawabe),,2019-03-08 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""熊谷直美, ""探偵"":""間寛平, ""位置"":""""}",,間寛平,,,#1,言い出せなかった…３年前に空けた壁の穴,I could not say ... 3 years ago wall holes,,False,2019-03-15,2019.0,10.0,熊谷直美,,３年前に自室の壁に穴を開けたことを親に告白して謝りたい（間寛平）,I want to apologize to my parents who opened the holes in the wall of the room three years ago,,2019-03-15 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""熊谷直美, ""探偵"":""橋本直, ""位置"":""""}",,橋本直,,,#2,１回も腹筋ができない女,A woman who can not abdominal muscle once,,False,2019-03-15,2019.0,10.0,熊谷直美,,腹筋運動ができないのを克服してマッチョ夫を見返したい（橋本直）,I want to overcome my abdominal movement and return to Matcho (Hashimoto Nao),,2019-03-15 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""熊谷直美, ""探偵"":""真栄田賢, ""位置"":""""}",,真栄田賢,,,#3,今は亡き、娘の足跡,"Now late, my daughter's footprint",,False,2019-03-15,2019.0,10.0,熊谷直美,,事故死した娘の足跡が残るコンクリートを保存したい（真栄田賢）,I want to save concrete that my footsteps of my accident dead daughter remain,,2019-03-15 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":"", ""探偵"":"", ""位置"":""""}",,,,,#1,実現不可能！？将棋の駒タワー,Not able to realize! ? Shogi Koma Tower,,False,2019-03-22,2019.0,11.0,,,,,,2019-03-22 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":"", ""探偵"":"", ""位置"":""""}",,,,,#2,満腹になったことがない男,A man who has never been full,,False,2019-03-22,2019.0,11.0,,,,,,2019-03-22 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":"", ""探偵"":"", ""位置"":""""}",,,,,#3,「ニャー」と鳴くカエル,"""Nya"" and frog that screams",,False,2019-03-22,2019.0,11.0,,,,,,2019-03-22 - #3
,knightscoop,Knight Scoop,,4,,,,"{""ホスト"":"", ""探偵"":"", ""位置"":""""}",,,,,#4,娘のパンチパーマを止めて！,Stop daughter's punch Perma!,,False,2019-03-22,2019.0,11.0,,,,,,2019-03-22 - #4
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""高橋ユウ, ""探偵"":""竹山隆範, ""位置"":""""}",,竹山隆範,,,#1,洗車機が大好きな３歳児,Three-year-old child who loves car wash machines,,False,2019-03-29,2019.0,12.0,高橋ユウ,,洗車機が大好きな３歳の息子に本格的な模型をプレゼントしたい（竹山隆範）,I want to give a full-fledged model to a three-year-old son who loves a car wash machine (Takeyama Takan,,2019-03-29 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""高橋ユウ, ""探偵"":""たむらけんじ, ""位置"":""""}",,たむらけんじ,,,#2,２５年間寝かせた鰹の塩辛,Salt salted salt with sleeping for 25 years,,False,2019-03-29,2019.0,12.0,高橋ユウ,,25年間熟成した鰹の塩辛を食べることは可能か？（たむらけんじ）,Is it possible to eat salty salts of salts aged for 25 years? (Tamura Kenji),,2019-03-29 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""高橋ユウ, ""探偵"":""真栄田賢, ""位置"":""""}",,真栄田賢,,,#3,ブラジャーをスマートにつけたい！,I want to put a bra smartly!,,False,2019-03-29,2019.0,12.0,高橋ユウ,,ブラジャーのホックを後手で留めることができない（真栄田賢）,I can not keep my bra hook up by hand (Maeda Ken),,2019-03-29 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""渡辺江里子（阿佐ヶ谷姉妹）, ""探偵"":""田村裕, ""位置"":""""}",,田村裕,,,#1,初めての親子酒,First parent and child sake,,False,2019-04-05,2019.0,13.0,渡辺江里子（阿佐ヶ谷姉妹）,,下戸だが20歳になった息子と酒を汲み交わしたい（田村裕）,I want to pump son with my son who became 20 years old (Yu Tamura),,2019-04-05 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""渡辺江里子（阿佐ヶ谷姉妹）, ""探偵"":""橋本直, ""位置"":""""}",,橋本直,,,#2,地獄のように熱い皿,Hot dish like hell,,False,2019-04-05,2019.0,13.0,渡辺江里子（阿佐ヶ谷姉妹）,,電子レンジで異常に熱くなる皿の謎を解明して（橋本直）,Elucidate the mystery of the dishes that gets abnormally hot in the microwave (Hashimoto Nao),,2019-04-05 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""渡辺江里子（阿佐ヶ谷姉妹）, ""探偵"":""たむらけんじ, ""位置"":""""}",,たむらけんじ,,,#3,相撲リベンジ,Sumo revenge,,False,2019-04-05,2019.0,13.0,渡辺江里子（阿佐ヶ谷姉妹）,,塩が目に入ったために負けたちびっこ相撲のリベンジがしたい（たむらけんじ）,I want to revenge the sumo wrestling because the salt got into eyes (Tamura Kenji),,2019-04-05 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""ヒロド歩美アナウンサー, ""探偵"":""竹山隆範, ""位置"":""""}",,竹山隆範,,,#1,階段が沈んだ！？,The stairs sank! ?,,False,2019-04-12,2019.0,14.0,ヒロド歩美アナウンサー,,阪神大震災で１段だけ沈んだ階段の謎を解明して（竹山隆範）,Elucidated the mystery of the stairs sinked by one step in the Great Hanshin Earthquake (Takanomiyama Takan,,2019-04-12 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""ヒロド歩美アナウンサー, ""探偵"":""真栄田賢, ""位置"":""""}",,真栄田賢,,,#2,通天閣の上から叫ぶ,Shouting from the top of Tsutenkaku,,False,2019-04-12,2019.0,14.0,ヒロド歩美アナウンサー,,平成最後の通天閣からの絶叫（真栄田賢）,Screaming from the last Nitten Cabinet,,2019-04-12 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""ヒロド歩美アナウンサー, ""探偵"":""澤部佑, ""位置"":""""}",,澤部佑,,,#3,ドイツに行ってしまう親友,Best friend who goes to Germany,,False,2019-04-12,2019.0,14.0,ヒロド歩美アナウンサー,,ドイツへ転居する友人に自分は一人でも大丈夫だと示したい（澤部佑）,I would like to show my friends who move to Germany,,2019-04-12 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""トラウデン直美, ""探偵"":""橋本直, ""位置"":""""}",,橋本直,,,#1,涙の名演技！泣けない１９歳の挑戦,Naughty performance of tears! I can't cry 19 years old challenge,,False,2019-04-19,2019.0,15.0,トラウデン直美,,感情が表情に出ない体質だが生理現象を利用して泣きの演技をしたい（橋本直）,"Emotions are unexplained, but I want to make a crying acting using the physiological phenomenon",,2019-04-19 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""トラウデン直美, ""探偵"":""真栄田賢, ""位置"":""""}",,真栄田賢,,,#2,妹に盗まれたネコのぬいぐるみ,A cat stuffed toy stolen to my sister,,False,2019-04-19,2019.0,15.0,トラウデン直美,,猫のヌイグルミを勝手に自室に持ち去る妹を説得して（真栄田賢）,Persuade the sister who leaves the cat's nuiglumi by selfish (Ken Mitsu),,2019-04-19 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""トラウデン直美, ""探偵"":""竹山隆範, ""位置"":""""}",,竹山隆範,,,#3,大好きな蛇とおじいちゃん,My favorite snake and grandpa,,False,2019-04-19,2019.0,15.0,トラウデン直美,,蛇嫌いの祖父にペットのアオダイショウと仲良くして欲しい（竹山隆範）,I want you to get along with pet Aoda Show with a meandering grandfather (Takayama Takeyama),,2019-04-19 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""澤田有也佳アナウンサー, ""探偵"":""石田靖, ""位置"":""""}",,石田靖,,,#1,もずくを直接吸いたい少女,Girl who wants to smoke directly,,False,2019-04-26,2019.0,16.0,澤田有也佳アナウンサー,,海に生えているモズクを直接吸って食べたい（石田靖）,I want to smoke and eat the mozuku growing in the sea (Ishida Yoshio),,2019-04-26 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""澤田有也佳アナウンサー, ""探偵"":""橋本直, ""位置"":""""}",,橋本直,,,#2,暗闇の中のアメほり,Amietari in the dark,,False,2019-04-26,2019.0,16.0,澤田有也佳アナウンサー,,謎の伝統行事「飴ホリ」を見に来て（橋本直）,"Come to see the mysterious traditional event ""Hashimoto Hori""",,2019-04-26 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""澤田有也佳アナウンサー, ""探偵"":""竹山隆範, ""位置"":""""}",,竹山隆範,,,#3,天国の彼女とのＬＩＮＥ,LINE with her in heaven,,False,2019-04-26,2019.0,16.0,澤田有也佳アナウンサー,,15年待たせて結婚できずに亡くなった彼女とのLINEを続けたい（竹山隆範）,I want to continue LINE with her who died in 15 years of yearning and died without getting married (Takeyama Takan,,2019-04-26 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""トラウデン直美, ""探偵"":""石田靖, ""位置"":""""}",,石田靖,,,#1,ちこちゃんのサラサラヘアー,Chiko-chan's Sarasara Hair,,False,2019-05-03,2019.0,17.0,トラウデン直美,,人形の「ちこちゃん」の髪の毛をサラサラに戻したい（石田靖）,I want to return the hair of the doll 'Chiko-chan' hair to Sarasara (Ishida Yoshio),,2019-05-03 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""トラウデン直美, ""探偵"":""澤部佑, ""位置"":""""}",,澤部佑,,,#2,５０００回、木刀を振る男,"5000 times, shaking a wooden sword",,False,2019-05-03,2019.0,17.0,トラウデン直美,,木刀の素振り回数が途中で判らなくなるのできちんと数えたい（澤部佑）,"I want to count on the way the number of times of the line of time of the wooden sword is in the middle, so I want to count",,2019-05-03 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""トラウデン直美, ""探偵"":""たむらけんじ, ""位置"":""""}",,たむらけんじ,,,#3,女子大生Ｎｏ.１！？３０年前の自分を超えたい！,Female college student No. 1! ? I want to exceed myself 30 years ago!,,False,2019-05-03,2019.0,17.0,トラウデン直美,,30年前にテレビ出演して輝いていた自分に勝ちたい（たむらけんじ）,I want to win a TV 30 years ago and won myself (Tamura Kenji),,2019-05-03 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""丸高愛美, ""探偵"":""澤部佑, ""位置"":""""}",,澤部佑,,,#1,憧れのロビンマスク,Longing robin mask,,False,2019-05-10,2019.0,18.0,丸高愛美,,キン肉マン「ロビンマスク」の重過ぎるリアル再現で技をキメたい（澤部佑）,"I want to make a technique with the heavy real reproduction of Kinnikuman ""Robin Mask"" (Sawabe)",,2019-05-10 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""丸高愛美, ""探偵"":""たむらけんじ, ""位置"":""""}",,たむらけんじ,,,#2,２６歳、粉洗剤で心の洗濯,Washing of heart with 26 years old and powder detergent,,False,2019-05-10,2019.0,18.0,丸高愛美,,不登校時に挫折した「洗剤からの色粒分離」を完遂したい（たむらけんじ）,"I want to complete the ""color grain separation from detergent"" frustrated at the time of school refusal (Tamura Kenji)",,2019-05-10 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""丸高愛美, ""探偵"":""間寛平, ""位置"":""""}",,間寛平,,,#3,見つからないジャケットの穴,Hole of unvisible jacket,,False,2019-05-10,2019.0,18.0,丸高愛美,,皮ジャンの生地の間に潜り込んだ印鑑を採り出したい（間寛平）,I want to adopt a sealed seal between the fabrics of the skin jeans,,2019-05-10 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""澤田有也佳アナウンサー, ""探偵"":""真栄田賢, ""位置"":""""}",,真栄田賢,,,#1,酔っ払い上司の恩人,Drunk boss's benefactor,,False,2019-05-17,2019.0,19.0,澤田有也佳アナウンサー,,上司が過去に泥酔したとき泊めてもらった見ず知らずの人を探して（真栄田賢）,Look for a person who is noticed that the boss got a deadly when drunk in the past (Maeda Ken),,2019-05-17 - #1
