cct_id,show_id,show,show_ja,date,episode,segment,name_ja,name_en,description_ja,metadata,cct_permalink,cct_url,subbed,cct_link,cct_index
knightscoop_20140411_1280_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-11,1280,3,１時間おきに聞こえる謎の音,,,"ホスト:緒形直人, 探偵: 田村裕, 位置: 大阪府",,,,,
knightscoop_20140418_1281_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-18,1281,1,父の愛するオンボロ車,,,"ホスト:キダ・タロー, 探偵: 澤部佑, 位置: 和歌山県",,,,,
knightscoop_20140418_1281_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-18,1281,2,変顔で攻撃する２歳児,,,"ホスト:キダ・タロー, 探偵: 橋本直, 位置: 大阪市",,,,,
knightscoop_20140418_1281_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-18,1281,3,オシッコをすると牛が笑う？,,,"ホスト:キダ・タロー, 探偵: 真栄田賢, 位置: 沖縄県",,,,,
knightscoop_20140425_1282_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-25,1282,1,丸茂、お前、歌、下手やなぁ,,,"ホスト:坂本冬美, 探偵: 間寛平, 位置: 兵庫県",,,,,
knightscoop_20140425_1282_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-25,1282,2,小ネタ集 50・60歳代の男性は全員コブラツイストができる!?,,,"ホスト:坂本冬美, 探偵: 澤部佑, 位置: 兵庫県明石市",,,,,
knightscoop_20140425_1282_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-25,1282,3,小ネタ集 オランダ人は大好きだけど日本人にはツライあめ？,,,"ホスト:坂本冬美, 探偵: 澤部佑, 位置: 横浜市",,,,,
knightscoop_20140425_1282_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-25,1282,4,小ネタ集 オーストラリア人は大好きだけど日本人にはムリなペースト？,,,"ホスト:坂本冬美, 探偵: 澤部佑, 位置: 京都市",,,,,
knightscoop_20140425_1282_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-25,1282,5,小ネタ集 山田花子にそっくりな花,,,"ホスト:坂本冬美, 探偵: 澤部佑, 位置: 大阪府東大阪市",,,,,
knightscoop_20140425_1282_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-25,1282,6,小ネタ集 絶対にできない？手遊び,,,"ホスト:坂本冬美, 探偵: 澤部佑, 位置: 横浜市",,,,,
knightscoop_20140425_1282_7,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-25,1282,7,小ネタ集 アイヌの涙vs香水は寒いか？熱いか？,,,"ホスト:坂本冬美, 探偵: 澤部佑, 位置: 鹿児島県",,,,,
knightscoop_20140425_1282_8,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-25,1282,8,小ネタ集 電車で走り去る恋人に追いすがってみたい！,,,"ホスト:坂本冬美, 探偵: 澤部佑, 位置: 大阪市",,,,,
knightscoop_20140425_1282_9,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-04-25,1282,9,階段で右足が跳ね上がる,,,"ホスト:坂本冬美, 探偵: たむらけんじ, 位置: 宮城県",,,,,
knightscoop_20140502_1283_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-02,1283,1,ボクシング兄弟の挑戦,,,"ホスト:ルー大柴, 探偵: 田村裕, 位置: 香川県",,,,,
knightscoop_20140502_1283_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-02,1283,2,26年間封印された財布,,,"ホスト:ルー大柴, 探偵: 石田靖, 位置: 岡山県",,,,,
knightscoop_20140502_1283_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-02,1283,3,口から白い煙が？,,,"ホスト:ルー大柴, 探偵: 真栄田賢, 位置: 愛知県",,,,,
knightscoop_20140509_1284_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-09,1284,1,97歳初めてのプロレス観戦,,,"ホスト:山田五郎, 探偵: 真栄田賢, 位置: 大阪府",,,,,
knightscoop_20140509_1284_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-09,1284,2,台所を荒らす犬,,,"ホスト:山田五郎, 探偵: 竹山隆範, 位置: 大阪府豊中市",,,,,
knightscoop_20140509_1284_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-09,1284,3,破いてしまった義母の宝物,,,"ホスト:山田五郎, 探偵: たむらけんじ, 位置: 京都府",,,,,
knightscoop_20140523_1285_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-23,1285,1,三国志マニアの小学生,,,"ホスト:キダ・タロー, 探偵: 田村裕, 位置: 鳥取県鳥取市",,,,,
knightscoop_20140523_1285_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-23,1285,2,沖縄の砂浜で発見!?謎の生命体,,,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 静岡県",,,,,
knightscoop_20140523_1285_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-23,1285,3,ふしぎなみずあめ,,,"ホスト:キダ・タロー, 探偵: 橋本直, 位置: 大阪市",,,,,
knightscoop_20140530_1286_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-30,1286,1,大発見！阪尾コーナリング,,,"ホスト:古田新太, 探偵: 間寛平, 位置: 大阪府",,,,,
knightscoop_20140530_1286_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-30,1286,2,生卵が絶対に割れない？,,,"ホスト:古田新太, 探偵: 竹山隆範, 位置: 広島県",,,,,
knightscoop_20140530_1286_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-05-30,1286,3,20年間解けないモンゴルのパズル,,,"ホスト:古田新太, 探偵: 澤部佑, 位置: 奈良県天理市",,,,,
knightscoop_20140606_1287_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-06,1287,1,おじいちゃんの探検隊,,,"ホスト:熊谷真実, 探偵: 石田靖, 位置: 京都府",,,,,
knightscoop_20140606_1287_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-06,1287,2,小ネタ集 ワサビのツーンはレモンで消える,,,"ホスト:熊谷真実, 探偵: 田村裕, 位置: 愛媛県",,,,,
knightscoop_20140606_1287_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-06,1287,3,小ネタ集 「お」を書き続けると「あ」が混じる,,,"ホスト:熊谷真実, 探偵: 田村裕, 位置: 大阪府",,,,,
knightscoop_20140606_1287_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-06,1287,4,小ネタ集 山手線全駅を９秒以内で言う,,,"ホスト:熊谷真実, 探偵: 田村裕, 位置: 長野県",,,,,
knightscoop_20140606_1287_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-06,1287,5,小ネタ集 牛が激しくディープキスをする,,,"ホスト:熊谷真実, 探偵: 田村裕, 位置: 兵庫県",,,,,
knightscoop_20140606_1287_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-06,1287,6,小ネタ集 テニスボールを200m飛ばせる,,,"ホスト:熊谷真実, 探偵: 田村裕, 位置: 北海道",,,,,
knightscoop_20140606_1287_7,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-06,1287,7,雛人形が箱に入らない？,,,"ホスト:熊谷真実, 探偵: 橋本直, 位置: 福岡県",,,,,
knightscoop_20140613_1288_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-13,1288,1,貞子を愛してしまった男,,,"ホスト:香西かおり, 探偵: 竹山隆範, 位置: 大阪市",,,,,
knightscoop_20140613_1288_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-13,1288,2,怨霊になりたい,,,"ホスト:香西かおり, 探偵: 竹山隆範, 位置: 大阪市",,,,,
knightscoop_20140613_1288_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-13,1288,3,自分の部屋のドアが開かない！,,,"ホスト:香西かおり, 探偵: 真栄田賢, 位置: 大阪府",,,,,
knightscoop_20140613_1288_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-13,1288,4,水中でハンドベル・コンサート,,,"ホスト:香西かおり, 探偵: 澤部佑, 位置: 横浜市",,,,,
knightscoop_20140620_1289_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-20,1289,1,朝帰りする71歳の母,,,"ホスト:赤星憲広, 探偵: 橋本直, 位置: 京都府京丹後市",,,,,
knightscoop_20140620_1289_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-20,1289,2,小ネタ集 仮面ライダー 変身王,,,"ホスト:赤星憲広, 探偵: 石田靖, 位置: 神戸市",,,,,
knightscoop_20140620_1289_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-20,1289,3,小ネタ集 必ずひっくり返るすき焼き鍋,,,"ホスト:赤星憲広, 探偵: 石田靖, 位置: 大阪府",,,,,
knightscoop_20140620_1289_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-20,1289,4,小ネタ集 固く目を閉じると口が,,,"ホスト:赤星憲広, 探偵: 石田靖, 位置: 神戸市",,,,,
knightscoop_20140620_1289_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-20,1289,5,小ネタ集 とある依頼,,,"ホスト:赤星憲広, 探偵: 石田靖, 位置: 広島県",,,,,
knightscoop_20140620_1289_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-20,1289,6,沖縄のパラダイス「山田水車屋」,,,"ホスト:赤星憲広, 探偵: たむらけんじ, 位置: 東京都",,,,,
knightscoop_20140627_1290_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-27,1290,1,お母さんはいったい何歳？,,,"ホスト:佐々木蔵之助, 探偵: 真栄田賢, 位置: 熊本市",,,,,
knightscoop_20140627_1290_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-27,1290,2,メルちゃんを助けて！,,,"ホスト:佐々木蔵之助, 探偵: 竹山隆範, 位置: 千葉県",,,,,
knightscoop_20140627_1290_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-06-27,1290,3,食べるのが遅すぎる男,,,"ホスト:佐々木蔵之助, 探偵: 澤部佑, 位置: 愛知県",,,,,
knightscoop_20140704_1291_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-04,1291,1,93歳、水泳に挑戦！,,,"ホスト:円広志, 探偵: 田村裕, 位置: 大阪府",,,,,
knightscoop_20140704_1291_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-04,1291,2,家から出せない冷蔵庫,,,"ホスト:円広志, 探偵: 間寛平, 位置: 東京都",,,,,
knightscoop_20140704_1291_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-04,1291,3,カブトムシの幼虫を食べたい,,,"ホスト:円広志, 探偵: たむらけんじ, 位置: 奈良県",,,,,
knightscoop_20140711_1292_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-11,1292,1,ドリカムの曲で号泣する男,,,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 兵庫県",,,,,
knightscoop_20140711_1292_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-11,1292,2,小ネタ集 家の中から「おばは～ん！」,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 大阪府門真市",,,,,
knightscoop_20140711_1292_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-11,1292,3,小ネタ集 ペットボトルで大発見!?,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 大阪府狭山市",,,,,
knightscoop_20140711_1292_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-11,1292,4,小ネタ集 鳥肌を自由に出す男!?,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 広島市",,,,,
knightscoop_20140711_1292_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-11,1292,5,小ネタ集 かわいい腹踊り!?,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 大阪府高石市",,,,,
knightscoop_20140711_1292_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-11,1292,6,小ネタ集 目を閉じて無心に足の中指を摘むときっと驚く!?,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 三重県",,,,,
knightscoop_20140711_1292_7,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-11,1292,7,小ネタ集 えげつない隙っ歯,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 堺市",,,,,
knightscoop_20140711_1292_8,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-11,1292,8,おばあちゃん 結婚式に来て！,,,"ホスト:キダ・タロー, 探偵: 澤部佑, 位置: 和歌山県",,,,,
knightscoop_20140725_1293_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-25,1293,1,用水路に潜む謎の生物,,,"ホスト:山田五郎, 探偵: 橋本直, 位置: 大阪府",,,,,
knightscoop_20140725_1293_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-25,1293,2,無敗の柔道チャンピオン？,,,"ホスト:山田五郎, 探偵: 田村裕, 位置: 大阪府岸和田市",,,,,
knightscoop_20140725_1293_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-07-25,1293,3,街行く人々の喜怒哀楽,,,"ホスト:山田五郎, 探偵: 真栄田賢, 位置: 大阪市",,,,,
knightscoop_20140801_1294_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-01,1294,1,お姫様だっこされたい,,,"ホスト:桂小枝, 探偵: 田村裕, 位置: 兵庫県",,,,,
knightscoop_20140801_1294_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-01,1294,2,私は何語を話しているのか？,,,"ホスト:桂小枝, 探偵: 橋本直, 位置: 東京都",,,,,
knightscoop_20140801_1294_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-01,1294,3,頭の中がシュワーッ！,,,"ホスト:桂小枝, 探偵: 竹山隆範, 位置: 名古屋市",,,,,
knightscoop_20140808_1295_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-08,1295,1,幻のペンを回してみたい,,,"ホスト:天童よしみ, 探偵: 真栄田賢, 位置: 愛知県",,,,,
knightscoop_20140808_1295_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-08,1295,2,あの思い出のアニメを探して,,,"ホスト:天童よしみ, 探偵: 石田靖, 位置: 大阪府",,,,,
knightscoop_20140808_1295_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-08,1295,3,深夜の視聴率調査in尼崎,,,"ホスト:天童よしみ, 探偵: 間寛平, 位置: 兵庫県",,,,,
knightscoop_20140815_1296_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-15,1296,1,ボクのパパは間寛平!?,,,"ホスト:リターンズ
12/05/11
五木ひろし, 探偵: 間寛平, 位置: 奈良県",,,,,
knightscoop_20140815_1296_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-15,1296,2,幻のあやとり「道に蝶」,,,"ホスト:リターンズ
12/05/11
五木ひろし, 探偵: たむらけんじ, 位置: 京都府",,,,,
knightscoop_20140815_1296_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-15,1296,3,泥酔するお父さんをなんとかして！,,,"ホスト:リターンズ
12/05/11
五木ひろし, 探偵: 石田靖, 位置: 福島県",,,,,
knightscoop_20140822_1297_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-22,1297,1,憧れのイルカトレーナー、めぐさん,,,"ホスト:リターンズ
12/11/9
林裕人, 探偵: 田村裕, 位置: 大阪府",,,,,
knightscoop_20140822_1297_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-22,1297,2,爪切りにおびえる息子,,,"ホスト:リターンズ
12/11/9
林裕人, 探偵: 桂小枝, 位置: 兵庫県",,,,,
knightscoop_20140822_1297_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-22,1297,3,ブルーショットに再会したい！,,,"ホスト:リターンズ
12/11/9
林裕人, 探偵: 石田靖, 位置: 京都府",,,,,
knightscoop_20140829_1298_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-29,1298,1,還暦の親父とスポーツ三番勝負,,,"ホスト:石塚英彦, 探偵: 石田靖, 位置: 奈良県",,,,,
knightscoop_20140829_1298_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-29,1298,2,電気風呂でＭ字開脚？,,,"ホスト:石塚英彦, 探偵: 田村裕, 位置: 兵庫県明石市",,,,,
knightscoop_20140829_1298_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-08-29,1298,3,妻に内緒の弾丸ツアー,,,"ホスト:石塚英彦, 探偵: 橋本直, 位置: 兵庫県尼崎市",,,,,
knightscoop_20140905_1299_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-05,1299,1,酸っぱさの限界に挑戦,,,"ホスト:キダ・タロー, 探偵: 澤部佑, 位置: 大阪市",,,,,
knightscoop_20140905_1299_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-05,1299,2,爆笑！人体の神秘小ネタ集 うちの息子はとにかくデカい,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 兵庫県",,,,,
knightscoop_20140905_1299_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-05,1299,3,爆笑！人体の神秘小ネタ集 爆笑したあとしばらくアゴが揺れる,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 兵庫県",,,,,
knightscoop_20140905_1299_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-05,1299,4,爆笑！人体の神秘小ネタ集 かき氷を食べても足湯をすればキーンとならない,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 大阪市",,,,,
knightscoop_20140905_1299_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-05,1299,5,爆笑！人体の神秘小ネタ集 第２の声帯を持っている,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 滋賀県",,,,,
knightscoop_20140905_1299_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-05,1299,6,爆笑！人体の神秘小ネタ集 器用なスゴ技を持っている,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 大阪府",,,,,
knightscoop_20140905_1299_7,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-05,1299,7,爆笑！人体の神秘小ネタ集 ウォシュレットを使えない悩みを解消,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 滋賀県",,,,,
knightscoop_20140905_1299_8,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-05,1299,8,もう一度デュオを組みたい,,,"ホスト:キダ・タロー, 探偵: 竹山隆範, 位置: 大阪府",,,,,
knightscoop_20140912_1300_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-12,1300,1,伝説の男「アイスピック」に会いたい,,,"ホスト:唐沢寿明, 探偵: 橋本直, 位置: 富山県",,,,,
knightscoop_20140912_1300_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-12,1300,2,あのソースかつ丼をもう一度,,,"ホスト:唐沢寿明, 探偵: 澤部佑, 位置: 石川県",,,,,
knightscoop_20140912_1300_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-12,1300,3,ラグビー部の練習道具がクサすぎる！,,,"ホスト:唐沢寿明, 探偵: 間寛平, 位置: 兵庫県",,,,,
knightscoop_20140919_1301_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-19,1301,1,忘れ去られた超魔術,,,"ホスト:桂ざこば, 探偵: たむらけんじ, 位置: 大阪府",,,,,
knightscoop_20140919_1301_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-19,1301,2,「サンダーボーイ」を完成させたい,,,"ホスト:桂ざこば, 探偵: 真栄田賢, 位置: 大阪府",,,,,
knightscoop_20140919_1301_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-19,1301,3,オナラに悩む２９歳の乙女,,,"ホスト:桂ざこば, 探偵: 竹山隆範, 位置: 福岡県",,,,,
knightscoop_20140926_1302_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2014-09-26,1302,1,６歳児のお寺修行,,,"ホスト:キダ・タロー, 探偵: たむらけんじ, 位置: 兵庫県尼崎市",,,,,
